time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.319863937337,0.0135045600572,13.446116184,6.18955892292,0.0771128869109,0.0,-0.629068217271,-0.313323801977,3.71306259852,-0.138566775846,0.0362576757532,0.0,449.52998044713337,449.51627072026287,447.74244194525056,448.6830017500641
1.9800000000000013,-0.359296250969,-0.00732588005802,13.6727599323,6.18736957002,0.0802391776682,0.0,-0.685656856684,-0.381237004986,3.84121635264,-0.112630935954,0.0243085690315,0.0,461.1114169281412,460.16680404060327,459.409755301575,461.4469047380238
2.0400000000000014,-0.401883534607,-0.0319212371437,13.9033545919,6.18396236286,0.0818265888491,0.0,-0.734066388865,-0.438918294199,3.84518134996,-0.0937438315052,0.0189965637247,0.0,421.99162901188936,421.53286575374335,421.4305372287797,423.04947819566445
2.1000000000000014,-0.447863542293,-0.0606030802255,14.139736703,6.1784607949,0.0832432811619,0.0,-0.798708695658,-0.517708695295,4.03344893931,-0.0909183959251,0.0236844482689,0.0,479.98036779498557,480.33597867431513,479.33786233897723,479.54596236654464
2.1600000000000015,-0.497202825417,-0.0934290744726,14.3808018842,6.1768651358,0.0850799897823,0.0,-0.84609546765,-0.576647996096,4.00209901676,-0.0705649347227,0.0296479438581,0.0,411.91348062071376,412.4407489239821,410.87086834092304,412.66516657116466
2.2200000000000015,-0.549488099524,-0.129866854583,14.6205653811,6.17887358801,0.0934838664854,0.0,-0.897448378448,-0.637745721974,3.98996666629,-0.0991611053966,0.0566690165352,0.0,416.9479398439665,419.30312430777565,419.96100871219613,417.46733106494526
2.2800000000000016,-0.605390594234,-0.170401985619,14.863788359,6.17389773982,0.0984027581341,0.0,-0.966437158769,-0.713883435924,4.11684394137,-0.111238330962,0.0690219219424,0.0,462.60773205573366,463.5819525406451,463.6021046763148,462.643306311028
2.3400000000000016,-0.665318347441,-0.215372236138,15.1123930068,6.16795655488,0.102847793519,0.0,-1.03156900374,-0.785667352402,4.16960721351,-0.102983057038,0.0616662501475,0.0,440.5043336501764,439.8989439186403,442.01458419391344,442.6840272392685
2.4000000000000017,-0.729333441978,-0.264857776773,15.3649423203,6.16177008815,0.109133513715,0.0,-1.10287984732,-0.864414478117,4.24818521571,-0.103446433925,0.0428100487368,0.0,449.85056035047955,448.32299293400285,451.51596746260816,451.4695132373598
2.4600000000000017,-0.79750391924,-0.318924310048,15.6200416186,6.15661521534,0.111709202291,0.0,-1.16970294773,-0.938238141562,4.25494056154,-0.115946296208,0.0400962773006,0.0,429.20724955617624,428.9778581822944,427.8304194702791,426.7539821450057
2.520000000000002,-0.870086061097,-0.377912280047,15.8786107394,6.15077727525,0.114912492857,0.0,-1.25000248036,-1.02857765989,4.36339710944,-0.105497893044,0.0290400247692,0.0,461.41841374621083,460.5452238799712,460.7673708374589,461.58199884601714
2.580000000000002,-0.947390918805,-0.442228778098,16.1422895536,6.15355329597,0.117146997823,0.0,-1.32701625875,-1.11503828462,4.42557463338,-0.073620580961,0.0356175871961,0.0,447.8583906320254,448.39345286728127,446.26917837043464,448.85627867451916
2.640000000000002,-1.02907712993,-0.511358715646,16.4072446885,6.15751796016,0.120723572333,0.0,-1.39619091349,-1.1889999546,4.40626284887,-0.0430834650928,0.0212196116798,0.0,422.260947014818,421.0172862192501,420.89617468640716,423.5279084599276
2.700000000000002,-1.11487196443,-0.584764471041,16.6702287556,6.15988242436,0.122235015531,0.0,-1.46379235034,-1.25772138068,4.35999068511,-0.0198832961146,0.0254996852463,0.0,412.09733324618776,412.4756213859113,412.1497547097065,414.1947592801446
2.760000000000002,-1.20557151314,-0.663061749605,16.9368296857,6.15893831214,0.129404786882,0.0,-1.5602786682,-1.35220729422,4.5257966841,-0.0154881371082,-0.00174291247867,0.0,481.42281852965766,479.35682490976984,479.5906888952508,479.9245196251632
2.820000000000002,-1.30200740044,-0.746810644863,17.2118150304,6.16958785543,0.133621368672,0.0,-1.65462088494,-1.43824134174,4.63991464127,-0.0539830338679,0.0198601661008,0.0,465.1325652408863,466.82147419680484,467.9369836723008,464.93003306879604
2.880000000000002,-1.40438625851,-0.835711397291,17.4950694498,6.16912053209,0.136275612981,0.0,-1.75823787517,-1.52511459427,4.80103883575,-0.0369065470439,0.0053576503574,0.0,481.89067189902374,480.79292260494367,480.8137272631294,482.10461706023705
2.940000000000002,-1.51256982734,-0.929433146666,17.7844162344,6.16739938977,0.144115312986,0.0,-1.8485647981,-1.59907102096,4.84340864598,-0.0458933189288,0.0342180411446,0.0,445.27500128896327,447.63007864691497,447.5662460445502,446.8333107441027
3.000000000000002,-1.62560593529,-1.02705566807,18.071474569,6.16982046038,0.146919855249,0.0,-1.91960679382,-1.65490706556,4.72562522854,-0.0720416062047,0.0234462918584,0.0,393.58824813837776,392.59031259741613,394.9819145336583,392.56005562743735
3.0600000000000023,-1.74369438587,-1.12855998218,18.3563795728,6.17155081341,0.152515307138,0.0,-2.01716521698,-1.72837106454,4.77082956056,-0.100219563889,0.0446979034817,0.0,446.33020605232974,448.06186707646185,449.4607958888344,447.1655544835857
3.1200000000000023,-1.86782997359,-1.23452641291,18.6444965058,6.16664133901,0.158083515811,0.0,-2.12117366882,-1.80426525706,4.83248728831,-0.112991121685,0.062147037128,0.0,452.3825588978079,453.78721351299885,455.16860380479466,454.1359312440354
3.1800000000000024,-1.99853136896,-1.34524764434,18.9372164056,6.16414980769,0.179547639186,0.0,-2.23754987693,-1.88662050824,4.92376713134,-0.0914763042341,0.107094985185,0.0,461.7685506647148,465.30588141492615,464.71925436681676,466.39361833566073
3.2400000000000024,-2.13607595286,-1.46060660417,19.2323432084,6.15904587159,0.193281767431,0.0,-2.34845964797,-1.95909140491,4.91329994768,-0.0857777100382,0.0762556671326,0.0,436.06796239665397,433.4920371424765,433.6535716860375,434.12516179610844
3.3000000000000025,-2.28062985392,-1.58048325162,19.5274504674,6.15438552937,0.20060696205,0.0,-2.47065922468,-2.0371771572,4.92313266404,-0.0947112991145,0.0568502036006,0.0,442.9346122242276,441.3393196239608,442.21859660610664,441.4753498641881
3.3600000000000025,-2.43270925118,-1.70516571234,19.8234131079,6.15165691606,0.205418991679,0.0,-2.59906837858,-2.11914858896,4.94184214203,-0.0770457770196,0.0686714784331,0.0,445.4576071471432,446.42602281217137,445.04520031329236,446.4824703192194
3.4200000000000026,-2.59325456223,-1.83522536409,20.1234829462,6.14744665582,0.216994452261,0.0,-2.75348136247,-2.21648724169,5.05928558013,-0.0853834606898,0.0974052867786,0.0,476.89208963928775,479.086661143977,478.02612881694637,477.38561556218224
3.4800000000000026,-2.7632659152,-1.97119554241,20.430367412,6.14232877545,0.223701382763,0.0,-2.91413842904,-2.31627061098,5.16908894998,-0.0880180675055,0.0859599452574,0.0,478.60493262653455,477.73963227452253,477.84297112144395,477.63648411442654
3.5400000000000027,-2.94244398666,-2.11287343036,20.7410658064,6.13718154822,0.231831781388,0.0,-3.05914302838,-2.40673355175,5.18684779279,-0.0934024303492,0.103684944125,0.0,451.7920745777483,453.2261714400059,450.7457754774088,450.3037187334933
3.6000000000000028,-3.12977051253,-2.25963564916,21.0498019893,6.1316714676,0.240016478524,0.0,-3.18578568545,-2.48577547581,5.10419797643,-0.0981708459805,0.0870871262209,0.0,419.9297176610211,418.49606594577574,419.9238599349631,419.5016628694585
3.660000000000003,-3.32595207978,-2.41191055376,21.3579982491,6.12729066783,0.249397677672,0.0,-3.35441834708,-2.59038535095,5.16795513242,-0.0858593895833,0.0635224347815,0.0,468.9102793407127,467.0804773120612,467.75462588815935,468.7055831926987
3.720000000000003,-3.53155744935,-2.56999565922,21.6665724517,6.12990201922,0.254481781011,0.0,-3.49959435807,-2.67898294456,5.11769909849,-0.0565149615685,0.0499054991162,0.0,432.70167133596664,431.55611108844766,432.80648434394817,435.26500877407
3.780000000000003,-3.74721823872,-2.73411048331,21.9768024972,6.12650098152,0.26000817989,0.0,-3.68953127514,-2.79173883816,5.22210070209,-0.0581885579208,0.0312327515991,0.0,483.9083364301415,482.50133877028753,483.02165365909644,482.8934504880129
3.840000000000003,-3.97441108936,-2.90507153446,22.2932890973,6.12399328409,0.263194147015,0.0,-3.88373738281,-2.90712357817,5.32632193362,-0.0484584228434,0.0426373686536,0.0,484.5536725980607,485.41085888899056,485.45316067101714,486.1811263930292
3.900000000000003,-4.21222479939,-3.08235292087,22.6118667313,6.12117444251,0.268008613203,0.0,-4.04385123358,-3.00249125796,5.29250964681,-0.053134380747,0.0249390813672,0.0,444.5696818764161,443.1174566100915,444.5454825807275,444.16049570779717
3.960000000000003,-4.46073262479,-3.26599743351,22.9319434165,6.11853311865,0.269569270166,0.0,-4.23979519746,-3.11917687595,5.37569435304,-0.0461462961278,0.0267651475789,0.0,481.4116608613401,481.5499047733567,482.6851507774628,483.2109276041924
4.020000000000002,-4.72001843486,-3.45608361241,23.2532673442,6.11799083071,0.271631345466,0.0,-4.40334764308,-3.21713174901,5.33483286147,-0.0309569039948,0.0180697078086,0.0,444.20884203485804,443.49510041493033,445.1647971715359,446.4053930165401
4.080000000000001,-4.98935599567,-3.6521729776,23.5727086332,6.11614423348,0.27589074663,0.0,-4.57497236469,-3.31934168054,5.31270576592,-0.0338118670774,0.03642636168,0.0,450.26520254765387,451.7482902241237,452.43936113581884,452.2090372601168
4.14,-5.26916887951,-3.85448161868,23.8910460102,6.11506175523,0.279771229319,0.0,-4.7524992923,-3.42438808211,5.29799464919,-0.0242887446243,0.0495379827407,0.0,454.61644259893154,455.666918764694,454.8844619184798,455.6463245579296
4.199999999999998,-5.56007942759,-4.06330327708,24.209655248,6.12207280946,0.283132762164,0.0,-4.94485666776,-3.53576345537,5.32175510135,0.00641179080029,0.0552767979223,0.0,468.2247793286173,468.67269027728304,467.5094861602006,469.8961077983967
4.259999999999997,-5.86310605699,-4.27898209093,24.5312677488,6.12245017254,0.287740394218,0.0,-5.15637529499,-3.65341991679,5.39751148497,0.00595921482189,0.0665810048219,0.0,485.81758520028967,486.6667553373777,485.8906301965547,485.85658445467135
